"N_Protocol" "Status" "Species" "Branch_N" "Length" "N_Thorns" "N_Twigs" "Longest_thorn" "N_browsed_Twigs" "Branch_esc" "FlowerOrFruit" "BDI" "Thorn_density" "BrowRate" "Bite"
141 "Escaped" "Quercus" 2 10 0 5 NA 0 "yes" 0 0.5 0 0 0
141 "Escaped" "Quercus" 3 10 0 4 NA 0 "yes" 0 0.4 0 0 0
141 "Escaped" "Quercus" 4 10 0 7 NA 0 "yes" 0 0.7 0 0 0
141 "Escaped" "Quercus" 5 10 0 4 NA 1 "yes" 0 0.4 0 0.1 1
141 "Escaped" "Quercus" 6 10 0 4 NA 1 "yes" 0 0.4 0 0.1 1
141 "Escaped" "Quercus" 7 10 0 6 NA 0 "yes" 0 0.6 0 0 0
141 "Escaped" "Quercus" 8 10 0 5 NA 0 "yes" 0 0.5 0 0 0
142 "Escaped" "Quercus" 1 10 0 6 NA 1 "no" 0 0.6 0 0.1 1
142 "Escaped" "Quercus" 2 10 0 9 NA 4 "no" 0 0.9 0 0.4 1
142 "Escaped" "Quercus" 3 10 0 7 NA 4 "no" 0 0.7 0 0.4 1
142 "Escaped" "Quercus" 4 10 0 12 NA 7 "no" 0 1.2 0 0.7 1
142 "Escaped" "Quercus" 5 9 0 3 NA 1 "no" 0 0.333333333333333 0 0.111111111111111 1
142 "Escaped" "Quercus" 6 10 0 11 NA 5 "no" 0 1.1 0 0.5 1
142 "Escaped" "Quercus" 7 10 0 12 NA 5 "no" 0 1.2 0 0.5 1
142 "Escaped" "Quercus" 8 10 0 3 NA 1 "no" 0 0.3 0 0.1 1
142 "Escaped" "Quercus" 1 10 0 5 NA 0 "yes" 0 0.5 0 0 0
142 "Escaped" "Quercus" 2 10 0 2 NA 0 "yes" 0 0.2 0 0 0
142 "Escaped" "Quercus" 3 10 0 4 NA 1 "yes" 0 0.4 0 0.1 1
142 "Escaped" "Quercus" 4 10 0 6 NA 0 "yes" 0 0.6 0 0 0
142 "Escaped" "Quercus" 5 9 0 4 NA 0 "yes" 0 0.444444444444444 0 0 0
142 "Escaped" "Quercus" 6 10 0 6 NA 0 "yes" 0 0.6 0 0 0
142 "Escaped" "Quercus" 7 10 0 8 NA 0 "yes" 0 0.8 0 0 0
142 "Escaped" "Quercus" 8 10 0 3 NA 0 "yes" 0 0.3 0 0 0
143 "Escaped" "Carpinus" 1 10 0 3 NA 1 "no" 0 0.3 0 0.1 1
143 "Escaped" "Carpinus" 2 10 0 4 NA 1 "no" 0 0.4 0 0.1 1
143 "Escaped" "Carpinus" 3 10 0 5 NA 3 "no" 0 0.5 0 0.3 1
143 "Escaped" "Carpinus" 4 10 0 16 NA 9 "no" 0 1.6 0 0.9 1
143 "Escaped" "Carpinus" 5 10 0 5 NA 1 "no" 0 0.5 0 0.1 1
143 "Escaped" "Carpinus" 6 10 0 4 NA 2 "no" 0 0.4 0 0.2 1
143 "Escaped" "Carpinus" 7 10 0 15 NA 8 "no" 0 1.5 0 0.8 1
143 "Escaped" "Carpinus" 8 10 0 4 NA 1 "no" 0 0.4 0 0.1 1
143 "Escaped" "Carpinus" 1 10 0 5 NA 0 "yes" 0 0.5 0 0 0
143 "Escaped" "Carpinus" 3 6 0 2 NA 0 "yes" 0 0.333333333333333 0 0 0
143 "Escaped" "Carpinus" 4 10 0 7 NA 3 "yes" 0 0.7 0 0.3 1
143 "Escaped" "Carpinus" 5 10 0 3 NA 0 "yes" 0 0.3 0 0 0
143 "Escaped" "Carpinus" 7 8 0 2 NA 0 "yes" 0 0.25 0 0 0
144 "Escaped" "Carpinus" 1 10 0 4 NA 0 "no" 0 0.4 0 0 0
144 "Escaped" "Carpinus" 2 10 0 6 NA 1 "no" 0 0.6 0 0.1 1
144 "Escaped" "Carpinus" 3 10 0 10 NA 6 "no" 0 1 0 0.6 1
144 "Escaped" "Carpinus" 4 10 0 10 NA 2 "no" 0 1 0 0.2 1
144 "Escaped" "Carpinus" 5 10 0 9 NA 7 "no" 0 0.9 0 0.7 1
144 "Escaped" "Carpinus" 6 10 0 6 NA 4 "no" 0 0.6 0 0.4 1
144 "Escaped" "Carpinus" 7 10 0 6 NA 3 "no" 0 0.6 0 0.3 1
144 "Escaped" "Carpinus" 8 10 0 9 NA 3 "no" 0 0.9 0 0.3 1
144 "Escaped" "Carpinus" 1 10 0 7 NA 0 "yes" 0 0.7 0 0 0
144 "Escaped" "Carpinus" 2 10 0 4 NA 0 "yes" 0 0.4 0 0 0
144 "Escaped" "Carpinus" 3 10 0 3 NA 1 "yes" 0 0.3 0 0.1 1
144 "Escaped" "Carpinus" 4 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1
144 "Escaped" "Carpinus" 5 10 0 4 NA 0 "yes" 0 0.4 0 0 0
144 "Escaped" "Carpinus" 6 10 0 3 NA 1 "yes" 0 0.3 0 0.1 1
144 "Escaped" "Carpinus" 7 10 0 9 NA 2 "yes" 0 0.9 0 0.2 1
144 "Escaped" "Carpinus" 8 10 0 3 NA 1 "yes" 0 0.3 0 0.1 1
145 "Not escaped" "Carpinus" 1 10 0 5 NA 2 "no" 0 0.5 0 0.2 1
145 "Not escaped" "Carpinus" 2 10 0 7 NA 4 "no" 0 0.7 0 0.4 1
145 "Not escaped" "Carpinus" 3 10 0 12 NA 9 "no" 0 1.2 0 0.9 1
145 "Not escaped" "Carpinus" 4 10 0 2 NA 1 "no" 0 0.2 0 0.1 1
145 "Not escaped" "Carpinus" 5 10 0 8 NA 6 "no" 0 0.8 0 0.6 1
145 "Not escaped" "Carpinus" 6 10 0 12 NA 4 "no" 0 1.2 0 0.4 1
145 "Not escaped" "Carpinus" 7 10 0 2 NA 1 "no" 0 0.2 0 0.1 1
145 "Not escaped" "Carpinus" 8 10 0 3 NA 2 "no" 0 0.3 0 0.2 1
146 "Escaped" "Prunus" 1 10 7 9 2.9 4 "no" 0 0.9 0.7 0.4 1
146 "Escaped" "Prunus" 2 10 3 10 1.7 3 "no" 0 1 0.3 0.3 1
146 "Escaped" "Prunus" 3 10 2 8 1.9 3 "no" 0 0.8 0.2 0.3 1
146 "Escaped" "Prunus" 4 10 3 14 5.5 7 "no" 0 1.4 0.3 0.7 1
146 "Escaped" "Prunus" 5 10 4 7 7.1 4 "no" 0 0.7 0.4 0.4 1
146 "Escaped" "Prunus" 6 10 0 6 NA 6 "no" 0 0.6 0 0.6 1
146 "Escaped" "Prunus" 7 10 1 9 1.9 3 "no" 0 0.9 0.1 0.3 1
146 "Escaped" "Prunus" 8 10 4 10 4.1 2 "no" 0 1 0.4 0.2 1
146 "Escaped" "Prunus" 1 10 0 9 NA 1 "yes" 0 0.9 0 0.1 1
146 "Escaped" "Prunus" 2 10 0 6 NA 0 "yes" 0 0.6 0 0 0
146 "Escaped" "Prunus" 3 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1
146 "Escaped" "Prunus" 4 10 0 6 NA 0 "yes" 0 0.6 0 0 0
146 "Escaped" "Prunus" 5 10 0 7 NA 0 "yes" 0 0.7 0 0 0
146 "Escaped" "Prunus" 6 10 0 8 NA 0 "yes" 0 0.8 0 0 0
146 "Escaped" "Prunus" 7 10 0 7 NA 4 "yes" 0 0.7 0 0.4 1
146 "Escaped" "Prunus" 8 10 0 6 NA 0 "yes" 0 0.6 0 0 0
147 "Escaped" "Prunus" 1 10 1 6 3.2 0 "no" 0 0.6 0.1 0 0
147 "Escaped" "Prunus" 2 10 2 10 1.5 3 "no" 0 1 0.2 0.3 1
147 "Escaped" "Prunus" 3 10 0 10 NA 3 "no" 0 1 0 0.3 1
147 "Escaped" "Prunus" 4 10 0 7 NA 2 "no" 0 0.7 0 0.2 1
147 "Escaped" "Prunus" 5 10 0 9 NA 5 "no" 0 0.9 0 0.5 1
147 "Escaped" "Prunus" 6 10 0 10 NA 1 "no" 0 1 0 0.1 1
147 "Escaped" "Prunus" 7 10 3 9 0.7 2 "no" 0 0.9 0.3 0.2 1
147 "Escaped" "Prunus" 8 10 0 9 NA 3 "no" 0 0.9 0 0.3 1
147 "Escaped" "Prunus" 1 10 0 7 NA 1 "yes" 0 0.7 0 0.1 1
147 "Escaped" "Prunus" 2 10 0 8 NA 3 "yes" 0 0.8 0 0.3 1
147 "Escaped" "Prunus" 3 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1
147 "Escaped" "Prunus" 4 10 0 7 NA 1 "yes" 0 0.7 0 0.1 1
147 "Escaped" "Prunus" 5 10 0 6 NA 0 "yes" 0 0.6 0 0 0
147 "Escaped" "Prunus" 6 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1
147 "Escaped" "Prunus" 7 10 0 4 NA 1 "yes" 0 0.4 0 0.1 1
147 "Escaped" "Prunus" 8 10 0 4 NA 1 "yes" 0 0.4 0 0.1 1
148 "Not escaped" "Prunus" 1 10 0 7 NA 3 "no" 0 0.7 0 0.3 1
148 "Not escaped" "Prunus" 2 9 0 6 NA 3 "no" 0 0.666666666666667 0 0.333333333333333 1
148 "Not escaped" "Prunus" 3 10 0 6 NA 1 "no" 0 0.6 0 0.1 1
148 "Not escaped" "Prunus" 4 10 0 6 NA 2 "no" 0 0.6 0 0.2 1
148 "Not escaped" "Prunus" 5 10 0 6 NA 1 "no" 0 0.6 0 0.1 1
148 "Not escaped" "Prunus" 6 10 0 16 NA 4 "no" 0 1.6 0 0.4 1
148 "Not escaped" "Prunus" 7 10 0 7 NA 1 "no" 0 0.7 0 0.1 1
148 "Not escaped" "Prunus" 8 10 0 9 NA 4 "no" 0 0.9 0 0.4 1
149 "Not escaped" "Prunus" 1 10 0 9 NA 0 "no" 0 0.9 0 0 0
149 "Not escaped" "Prunus" 2 10 1 8 2.6 0 "no" 0 0.8 0.1 0 0
149 "Not escaped" "Prunus" 3 10 1 8 0.4 0 "no" 0 0.8 0.1 0 0
149 "Not escaped" "Prunus" 4 10 3 11 0.8 0 "no" 0 1.1 0.3 0 0
149 "Not escaped" "Prunus" 5 10 0 10 NA 1 "no" 0 1 0 0.1 1
149 "Not escaped" "Prunus" 6 10 0 9 NA 2 "no" 0 0.9 0 0.2 1
149 "Not escaped" "Prunus" 7 10 0 12 NA 1 "no" 0 1.2 0 0.1 1
149 "Not escaped" "Prunus" 8 10 0 13 NA 0 "no" 0 1.3 0 0 0
150 "Escaped" "Prunus" 1 10 0 7 NA 0 "no" 0 0.7 0 0 0
150 "Escaped" "Prunus" 2 10 6 12 2.6 4 "no" 0 1.2 0.6 0.4 1
150 "Escaped" "Prunus" 3 10 3 8 1.4 4 "no" 0 0.8 0.3 0.4 1
150 "Escaped" "Prunus" 4 10 0 15 NA 1 "no" 0 1.5 0 0.1 1
150 "Escaped" "Prunus" 5 10 0 13 NA 6 "no" 0 1.3 0 0.6 1
150 "Escaped" "Prunus" 6 10 1 8 2 0 "no" 0 0.8 0.1 0 0
150 "Escaped" "Prunus" 7 10 0 9 NA 3 "no" 0 0.9 0 0.3 1
150 "Escaped" "Prunus" 8 10 2 6 3.4 1 "no" 0 0.6 0.2 0.1 1
150 "Escaped" "Prunus" 1 10 0 8 NA 0 "yes" 0 0.8 0 0 0
150 "Escaped" "Prunus" 2 10 1 12 1.9 0 "yes" 0 1.2 0.1 0 0
150 "Escaped" "Prunus" 3 10 0 9 NA 0 "yes" 0 0.9 0 0 0
150 "Escaped" "Prunus" 4 10 0 10 NA 1 "yes" 0 1 0 0.1 1
150 "Escaped" "Prunus" 5 10 0 9 NA 0 "yes" 0 0.9 0 0 0
150 "Escaped" "Prunus" 6 10 0 8 NA 0 "yes" 0 0.8 0 0 0
150 "Escaped" "Prunus" 7 10 0 10 NA 0 "yes" 0 1 0 0 0
150 "Escaped" "Prunus" 8 10 0 7 NA 0 "yes" 0 0.7 0 0 0
151 "Not escaped" "Pyrus" 1 10 1 8 1.4 2 "no" 0 0.8 0.1 0.2 1
151 "Not escaped" "Pyrus" 2 10 0 5 NA 1 "no" 0 0.5 0 0.1 1
151 "Not escaped" "Pyrus" 3 10 0 5 NA 0 "no" 0 0.5 0 0 0
151 "Not escaped" "Pyrus" 4 10 2 7 1.2 0 "no" 0 0.7 0.2 0 0
151 "Not escaped" "Pyrus" 5 10 1 3 1.3 1 "no" 0 0.3 0.1 0.1 1
151 "Not escaped" "Pyrus" 6 10 3 5 2.3 0 "no" 0 0.5 0.3 0 0
151 "Not escaped" "Pyrus" 7 10 0 4 NA 0 "no" 0 0.4 0 0 0
151 "Not escaped" "Pyrus" 8 10 2 7 1.8 0 "no" 0 0.7 0.2 0 0
152 "Escaped" "Pyrus" 1 10 4 19 3.5 8 "no" 0 1.9 0.4 0.8 1
152 "Escaped" "Pyrus" 2 10 0 4 NA 1 "no" 0 0.4 0 0.1 1
152 "Escaped" "Pyrus" 3 10 0 8 NA 4 "no" 0 0.8 0 0.4 1
152 "Escaped" "Pyrus" 4 10 1 17 0.6 6 "no" 0 1.7 0.1 0.6 1
152 "Escaped" "Pyrus" 5 10 0 8 NA 2 "no" 0 0.8 0 0.2 1
152 "Escaped" "Pyrus" 6 10 0 6 NA 3 "no" 0 0.6 0 0.3 1
152 "Escaped" "Pyrus" 7 10 1 5 4.7 2 "no" 0 0.5 0.1 0.2 1
152 "Escaped" "Pyrus" 8 10 0 4 NA 0 "no" 0 0.4 0 0 0
152 "Escaped" "Pyrus" 1 10 1 5 0.7 0 "yes" 0 0.5 0.1 0 0
152 "Escaped" "Pyrus" 2 10 0 9 NA 1 "yes" 0 0.9 0 0.1 1
152 "Escaped" "Pyrus" 3 10 0 4 NA 0 "yes" 0 0.4 0 0 0
152 "Escaped" "Pyrus" 4 10 0 6 NA 2 "yes" 0 0.6 0 0.2 1
152 "Escaped" "Pyrus" 5 10 0 4 NA 0 "yes" 0 0.4 0 0 0
152 "Escaped" "Pyrus" 6 10 0 7 NA 0 "yes" 0 0.7 0 0 0
152 "Escaped" "Pyrus" 7 10 0 5 NA 1 "yes" 0 0.5 0 0.1 1
152 "Escaped" "Pyrus" 8 10 1 7 1 0 "yes" 0 0.7 0.1 0 0
153 "Not escaped" "Pyrus" 1 10 6 17 1.4 5 "no" 0 1.7 0.6 0.5 1
153 "Not escaped" "Pyrus" 2 9 1 5 0.6 1 "no" 0 0.555555555555556 0.111111111111111 0.111111111111111 1
153 "Not escaped" "Pyrus" 3 10 4 15 1 2 "no" 0 1.5 0.4 0.2 1
153 "Not escaped" "Pyrus" 4 10 3 12 2.4 3 "no" 0 1.2 0.3 0.3 1
153 "Not escaped" "Pyrus" 5 10 2 16 1.2 7 "no" 0 1.6 0.2 0.7 1
153 "Not escaped" "Pyrus" 6 10 0 11 NA 2 "no" 0 1.1 0 0.2 1
153 "Not escaped" "Pyrus" 7 10 5 5 1 1 "no" 0 0.5 0.5 0.1 1
153 "Not escaped" "Pyrus" 8 10 3 5 1 0 "no" 0 0.5 0.3 0 0
154 "Escaped" "Pyrus" 1 10 2 7 1.3 1 "no" 0 0.7 0.2 0.1 1
154 "Escaped" "Pyrus" 2 10 1 4 0.8 1 "no" 0 0.4 0.1 0.1 1
154 "Escaped" "Pyrus" 3 10 1 5 0.7 2 "no" 0 0.5 0.1 0.2 1
154 "Escaped" "Pyrus" 4 10 3 12 1 7 "no" 0 1.2 0.3 0.7 1
154 "Escaped" "Pyrus" 5 10 1 8 1.2 3 "no" 0 0.8 0.1 0.3 1
154 "Escaped" "Pyrus" 6 10 2 10 0.5 7 "no" 0 1 0.2 0.7 1
154 "Escaped" "Pyrus" 7 10 1 5 0.8 2 "no" 0 0.5 0.1 0.2 1
154 "Escaped" "Pyrus" 8 10 1 6 0.7 1 "no" 0 0.6 0.1 0.1 1
154 "Escaped" "Pyrus" 1 10 3 6 1 0 "yes" 0 0.6 0.3 0 0
154 "Escaped" "Pyrus" 2 10 2 6 2.6 2 "yes" 0 0.6 0.2 0.2 1
154 "Escaped" "Pyrus" 3 10 1 5 1.2 2 "yes" 0 0.5 0.1 0.2 1
154 "Escaped" "Pyrus" 4 10 2 4 1.5 0 "yes" 0 0.4 0.2 0 0
154 "Escaped" "Pyrus" 5 10 0 4 NA 1 "yes" 0 0.4 0 0.1 1
154 "Escaped" "Pyrus" 6 10 0 5 NA 0 "yes" 0 0.5 0 0 0
154 "Escaped" "Pyrus" 7 10 1 6 0.7 0 "yes" 0 0.6 0.1 0 0
154 "Escaped" "Pyrus" 8 10 4 6 1.6 2 "yes" 0 0.6 0.4 0.2 1
155 "Escaped" "Pyrus" 1 10 1 8 3.9 1 "no" 0 0.8 0.1 0.1 1
155 "Escaped" "Pyrus" 2 10 0 3 NA 1 "no" 0 0.3 0 0.1 1
155 "Escaped" "Pyrus" 3 10 1 4 1.3 1 "no" 0 0.4 0.1 0.1 1
155 "Escaped" "Pyrus" 4 10 1 2 2.5 1 "no" 0 0.2 0.1 0.1 1
155 "Escaped" "Pyrus" 5 10 0 5 NA 0 "no" 0 0.5 0 0 0
155 "Escaped" "Pyrus" 6 10 1 6 0.6 0 "no" 0 0.6 0.1 0 0
155 "Escaped" "Pyrus" 7 10 1 6 0.3 2 "no" 0 0.6 0.1 0.2 1
155 "Escaped" "Pyrus" 8 10 0 8 NA 2 "no" 0 0.8 0 0.2 1
155 "Escaped" "Pyrus" 1 10 2 6 1.5 0 "yes" 0 0.6 0.2 0 0
155 "Escaped" "Pyrus" 2 10 0 4 NA 0 "yes" 0 0.4 0 0 0
155 "Escaped" "Pyrus" 3 10 0 3 NA 0 "yes" 0 0.3 0 0 0
155 "Escaped" "Pyrus" 4 10 2 4 1.2 0 "yes" 0 0.4 0.2 0 0
155 "Escaped" "Pyrus" 5 10 2 5 1.7 1 "yes" 0 0.5 0.2 0.1 1
155 "Escaped" "Pyrus" 6 10 1 3 1.2 0 "yes" 0 0.3 0.1 0 0
155 "Escaped" "Pyrus" 7 10 1 4 2.6 0 "yes" 0 0.4 0.1 0 0
155 "Escaped" "Pyrus" 8 10 2 8 1 1 "yes" 0 0.8 0.2 0.1 1
156 "Not escaped" "Pyrus" 1 10 1 9 0.6 2 "no" 0 0.9 0.1 0.2 1
156 "Not escaped" "Pyrus" 2 10 0 8 NA 3 "no" 0 0.8 0 0.3 1
156 "Not escaped" "Pyrus" 3 10 1 5 1.7 1 "no" 0 0.5 0.1 0.1 1
156 "Not escaped" "Pyrus" 4 7 1 7 1.6 3 "no" 0 1 0.142857142857143 0.428571428571429 1
156 "Not escaped" "Pyrus" 5 10 3 12 1.4 5 "no" 0 1.2 0.3 0.5 1
156 "Not escaped" "Pyrus" 6 10 2 8 1.5 3 "no" 0 0.8 0.2 0.3 1
156 "Not escaped" "Pyrus" 7 10 0 11 NA 3 "no" 0 1.1 0 0.3 1
156 "Not escaped" "Pyrus" 8 10 2 9 1.5 1 "no" 0 0.9 0.2 0.1 1
157 "Escaped" "Pyrus" 1 10 3 8 1.2 3 "no" 0 0.8 0.3 0.3 1
157 "Escaped" "Pyrus" 2 10 1 4 1.3 0 "no" 0 0.4 0.1 0 0
157 "Escaped" "Pyrus" 3 10 2 9 1.7 3 "no" 0 0.9 0.2 0.3 1
157 "Escaped" "Pyrus" 4 10 1 4 1.6 2 "no" 0 0.4 0.1 0.2 1
157 "Escaped" "Pyrus" 5 10 0 1 NA 0 "no" 0 0.1 0 0 0
157 "Escaped" "Pyrus" 6 10 1 3 0.7 0 "no" 0 0.3 0.1 0 0
157 "Escaped" "Pyrus" 7 10 1 7 1.2 4 "no" 0 0.7 0.1 0.4 1
157 "Escaped" "Pyrus" 8 10 0 8 NA 2 "no" 0 0.8 0 0.2 1
157 "Escaped" "Pyrus" 1 10 1 4 1 0 "yes" 1 0.4 0.1 0 0
157 "Escaped" "Pyrus" 2 10 1 4 0.9 0 "yes" 1 0.4 0.1 0 0
157 "Escaped" "Pyrus" 3 10 1 4 0.8 1 "yes" 1 0.4 0.1 0.1 1
157 "Escaped" "Pyrus" 4 10 1 7 0.7 1 "yes" 1 0.7 0.1 0.1 1
157 "Escaped" "Pyrus" 5 10 0 4 NA 0 "yes" 1 0.4 0 0 0
157 "Escaped" "Pyrus" 6 10 0 4 NA 0 "yes" 1 0.4 0 0 0
157 "Escaped" "Pyrus" 7 10 1 4 1.5 0 "yes" 1 0.4 0.1 0 0
157 "Escaped" "Pyrus" 8 10 0 5 NA 0 "yes" 1 0.5 0 0 0
158 "Escaped" "Pyrus" 1 10 2 13 2.2 6 "no" 0 1.3 0.2 0.6 1
158 "Escaped" "Pyrus" 2 10 0 11 NA 6 "no" 0 1.1 0 0.6 1
158 "Escaped" "Pyrus" 3 10 0 3 NA 2 "no" 0 0.3 0 0.2 1
158 "Escaped" "Pyrus" 4 10 0 4 NA 2 "no" 0 0.4 0 0.2 1
158 "Escaped" "Pyrus" 5 10 2 12 0.9 7 "no" 0 1.2 0.2 0.7 1
158 "Escaped" "Pyrus" 6 10 1 5 0.4 2 "no" 0 0.5 0.1 0.2 1
158 "Escaped" "Pyrus" 7 10 1 6 0.4 3 "no" 0 0.6 0.1 0.3 1
158 "Escaped" "Pyrus" 8 10 0 4 NA 2 "no" 0 0.4 0 0.2 1
158 "Escaped" "Pyrus" 1 10 0 4 NA 2 "yes" 1 0.4 0 0.2 1
158 "Escaped" "Pyrus" 2 10 1 7 0.9 2 "yes" 1 0.7 0.1 0.2 1
158 "Escaped" "Pyrus" 3 10 0 4 NA 4 "yes" 1 0.4 0 0.4 1
158 "Escaped" "Pyrus" 4 10 0 10 NA 1 "yes" 1 1 0 0.1 1
158 "Escaped" "Pyrus" 5 10 0 7 NA 2 "yes" 1 0.7 0 0.2 1
158 "Escaped" "Pyrus" 6 10 0 8 NA 3 "yes" 1 0.8 0 0.3 1
158 "Escaped" "Pyrus" 7 10 0 5 NA 2 "yes" 1 0.5 0 0.2 1
158 "Escaped" "Pyrus" 8 10 1 3 1.3 1 "yes" 1 0.3 0.1 0.1 1
159 "Escaped" "Pyrus" 1 9 2 5 2.7 2 "no" 0 0.555555555555556 0.222222222222222 0.222222222222222 1
159 "Escaped" "Pyrus" 2 10 2 13 1.3 7 "no" 0 1.3 0.2 0.7 1
159 "Escaped" "Pyrus" 3 10 3 5 1.7 1 "no" 0 0.5 0.3 0.1 1
159 "Escaped" "Pyrus" 4 7.5 0 6 NA 2 "no" 0 0.8 0 0.266666666666667 1
159 "Escaped" "Pyrus" 5 9 1 5 0.9 2 "no" 0 0.555555555555556 0.111111111111111 0.222222222222222 1
159 "Escaped" "Pyrus" 6 10 2 10 0.8 5 "no" 0 1 0.2 0.5 1
159 "Escaped" "Pyrus" 7 10 3 7 0.6 4 "no" 0 0.7 0.3 0.4 1
159 "Escaped" "Pyrus" 8 8 1 4 1.1 0 "no" 0 0.5 0.125 0 0
159 "Escaped" "Pyrus" 1 10 0 5 NA 0 "yes" 0 0.5 0 0 0
159 "Escaped" "Pyrus" 2 10 2 6 1.2 0 "yes" 0 0.6 0.2 0 0
159 "Escaped" "Pyrus" 3 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1
159 "Escaped" "Pyrus" 4 5 1 2 1.4 0 "yes" 0 0.4 0.2 0 0
159 "Escaped" "Pyrus" 5 10 0 5 NA 0 "yes" 0 0.5 0 0 0
159 "Escaped" "Pyrus" 6 7.5 1 4 0.7 1 "yes" 0 0.533333333333333 0.133333333333333 0.133333333333333 1
159 "Escaped" "Pyrus" 7 10 1 5 1.5 1 "yes" 0 0.5 0.1 0.1 1
159 "Escaped" "Pyrus" 8 10 3 6 1.6 0 "yes" 0 0.6 0.3 0 0
160 "Escaped" "Pyrus" 1 10 3 11 0.6 2 "no" 0 1.1 0.3 0.2 1
160 "Escaped" "Pyrus" 2 10 1 6 1.3 0 "no" 0 0.6 0.1 0 0
160 "Escaped" "Pyrus" 3 10 3 6 1 1 "no" 0 0.6 0.3 0.1 1
160 "Escaped" "Pyrus" 4 10 5 10 1.1 1 "no" 0 1 0.5 0.1 1
160 "Escaped" "Pyrus" 5 10 4 6 0.9 2 "no" 0 0.6 0.4 0.2 1
160 "Escaped" "Pyrus" 6 10 5 9 1.3 1 "no" 0 0.9 0.5 0.1 1
160 "Escaped" "Pyrus" 7 10 3 8 0.9 2 "no" 0 0.8 0.3 0.2 1
160 "Escaped" "Pyrus" 8 10 3 10 0.9 3 "no" 0 1 0.3 0.3 1
160 "Escaped" "Pyrus" 1 10 0 10 NA 1 "yes" 0 1 0 0.1 1
160 "Escaped" "Pyrus" 2 10 0 8 NA 0 "yes" 0 0.8 0 0 0
160 "Escaped" "Pyrus" 3 10 4 9 1.9 2 "yes" 0 0.9 0.4 0.2 1
160 "Escaped" "Pyrus" 4 10 6 11 1.1 2 "yes" 0 1.1 0.6 0.2 1
160 "Escaped" "Pyrus" 5 10 2 5 0.5 1 "yes" 0 0.5 0.2 0.1 1
160 "Escaped" "Pyrus" 6 10 4 8 1.1 3 "yes" 0 0.8 0.4 0.3 1
160 "Escaped" "Pyrus" 7 10 6 10 1.3 1 "yes" 0 1 0.6 0.1 1
160 "Escaped" "Pyrus" 8 10 0 11 NA 0 "yes" 0 1.1 0 0 0
161 "Escaped" "Pyrus" 1 10 2 18 1.1 9 "no" 0 1.8 0.2 0.9 1
161 "Escaped" "Pyrus" 2 10 2 9 0.9 2 "no" 0 0.9 0.2 0.2 1
161 "Escaped" "Pyrus" 3 10 1 9 3.2 2 "no" 0 0.9 0.1 0.2 1
161 "Escaped" "Pyrus" 4 10 3 10 2.9 2 "no" 0 1 0.3 0.2 1
161 "Escaped" "Pyrus" 5 10 0 7 NA 2 "no" 0 0.7 0 0.2 1
161 "Escaped" "Pyrus" 6 10 2 8 1.4 2 "no" 0 0.8 0.2 0.2 1
161 "Escaped" "Pyrus" 7 10 2 8 1.7 6 "no" 0 0.8 0.2 0.6 1
161 "Escaped" "Pyrus" 8 10 2 7 1.5 4 "no" 0 0.7 0.2 0.4 1
161 "Escaped" "Pyrus" 1 10 14 22 3 2 "yes" 0 2.2 1.4 0.2 1
161 "Escaped" "Pyrus" 2 9 0 3 NA 1 "yes" 0 0.333333333333333 0 0.111111111111111 1
161 "Escaped" "Pyrus" 3 10 3 16 2.6 2 "yes" 0 1.6 0.3 0.2 1
161 "Escaped" "Pyrus" 4 10 2 7 1.5 1 "yes" 0 0.7 0.2 0.1 1
161 "Escaped" "Pyrus" 5 10 6 16 1.6 0 "yes" 0 1.6 0.6 0 0
161 "Escaped" "Pyrus" 6 8 3 4 1.4 0 "yes" 0 0.5 0.375 0 0
161 "Escaped" "Pyrus" 7 10 0 6 NA 3 "yes" 0 0.6 0 0.3 1
161 "Escaped" "Pyrus" 8 6.5 1 4 1.1 0 "yes" 0 0.615384615384615 0.153846153846154 0 0
162 "Escaped" "Prunus" 1 10 0 9 NA 3 "no" 1 0.9 0 0.3 1
162 "Escaped" "Prunus" 2 10 0 13 NA 9 "no" 1 1.3 0 0.9 1
162 "Escaped" "Prunus" 3 10 0 9 NA 2 "no" 1 0.9 0 0.2 1
162 "Escaped" "Prunus" 4 10 4 19 1.7 6 "no" 1 1.9 0.4 0.6 1
162 "Escaped" "Prunus" 5 10 1 8 0.7 2 "no" 1 0.8 0.1 0.2 1
162 "Escaped" "Prunus" 6 10 2 13 0.7 7 "no" 1 1.3 0.2 0.7 1
162 "Escaped" "Prunus" 7 10 1 6 0.7 1 "no" 1 0.6 0.1 0.1 1
162 "Escaped" "Prunus" 8 10 1 11 0.2 7 "no" 1 1.1 0.1 0.7 1
162 "Escaped" "Prunus" 1 10 0 10 NA 3 "yes" 1 1 0 0.3 1
162 "Escaped" "Prunus" 2 10 0 12 NA 1 "yes" 1 1.2 0 0.1 1
162 "Escaped" "Prunus" 3 10 0 10 NA 1 "yes" 1 1 0 0.1 1
162 "Escaped" "Prunus" 4 10 0 6 NA 0 "yes" 1 0.6 0 0 0
