"N_Protocol" "Status" "Species" "Branch_N" "Length" "N_Thorns" "N_Twigs" "Longest_thorn" "N_browsed_Twigs" "Branch_esc" "BDI" "Thorn_density"
168 "Not escaped" "Prunus" 1 10 3 22 1.8 6 "no" 2.2 0.3
168 "Not escaped" "Prunus" 2 10 1 8 1.2 3 "no" 0.8 0.1
168 "Not escaped" "Prunus" 3 10 1 11 1.3 3 "no" 1.1 0.1
168 "Not escaped" "Prunus" 4 10 0 6 NA 1 "no" 0.6 0
168 "Not escaped" "Prunus" 5 10 0 11 NA 2 "no" 1.1 0
168 "Not escaped" "Prunus" 6 10 0 9 NA 3 "no" 0.9 0
168 "Not escaped" "Prunus" 7 10 0 9 NA 2 "no" 0.9 0
168 "Not escaped" "Prunus" 8 10 2 14 1.2 4 "no" 1.4 0.2
174 "Escaped" "Pyrus" 1 10 5 14 1.4 1 "no" 1.4 0.5
174 "Escaped" "Pyrus" 2 10 3 15 1.3 6 "no" 1.5 0.3
174 "Escaped" "Pyrus" 3 10 3 7 3.1 2 "no" 0.7 0.3
174 "Escaped" "Pyrus" 4 10 1 4 1 0 "no" 0.4 0.1
174 "Escaped" "Pyrus" 5 7 0 7 NA 4 "no" 1 0
174 "Escaped" "Pyrus" 6 10 1 11 1.2 4 "no" 1.1 0.1
174 "Escaped" "Pyrus" 7 10 2 7 1.4 0 "no" 0.7 0.2
174 "Escaped" "Pyrus" 8 9 0 6 NA 2 "no" 0.666666666666667 0
174 "Escaped" "Pyrus" 1 10 1 7 1.2 1 "yes" 0.7 0.1
174 "Escaped" "Pyrus" 2 10 2 10 0.9 0 "yes" 1 0.2
174 "Escaped" "Pyrus" 3 10 2 5 0.8 0 "yes" 0.5 0.2
174 "Escaped" "Pyrus" 4 10 2 4 0.7 0 "yes" 0.4 0.2
174 "Escaped" "Pyrus" 5 10 0 5 NA 0 "yes" 0.5 0
174 "Escaped" "Pyrus" 6 10 1 5 0.5 0 "yes" 0.5 0.1
174 "Escaped" "Pyrus" 7 10 1 9 0.4 1 "yes" 0.9 0.1
174 "Escaped" "Pyrus" 8 10 0 6 NA 0 "yes" 0.6 0
175 "Escaped" "Prunus" 1 10 3 9 2.2 4 "no" 0.9 0.3
175 "Escaped" "Prunus" 2 10 3 17 0.6 8 "no" 1.7 0.3
175 "Escaped" "Prunus" 3 10 8 33 1.4 20 "no" 3.3 0.8
175 "Escaped" "Prunus" 4 10 7 21 2 13 "no" 2.1 0.7
175 "Escaped" "Prunus" 5 10 0 8 NA 2 "no" 0.8 0
175 "Escaped" "Prunus" 6 10 0 2 NA 0 "no" 0.2 0
175 "Escaped" "Prunus" 7 10 0 6 NA 3 "no" 0.6 0
175 "Escaped" "Prunus" 8 10 1 12 0.6 1 "no" 1.2 0.1
175 "Escaped" "Prunus" 1 10 1 10 3 0 "yes" 1 0.1
175 "Escaped" "Prunus" 2 10 0 5 NA 0 "yes" 0.5 0
175 "Escaped" "Prunus" 3 10 0 11 NA 1 "yes" 1.1 0
175 "Escaped" "Prunus" 4 10 0 9 NA 0 "yes" 0.9 0
175 "Escaped" "Prunus" 5 10 0 14 NA 0 "yes" 1.4 0
175 "Escaped" "Prunus" 6 10 0 5 NA 0 "yes" 0.5 0
175 "Escaped" "Prunus" 7 10 0 8 NA 4 "yes" 0.8 0
175 "Escaped" "Prunus" 8 10 0 8 NA 1 "yes" 0.8 0
188 "Not escaped" "Pyrus" 1 10 1 7 1.1 3 "no" 0.7 0.1
188 "Not escaped" "Pyrus" 2 10 4 8 1.2 2 "no" 0.8 0.4
188 "Not escaped" "Pyrus" 3 10 2 21 0.4 8 "no" 2.1 0.2
188 "Not escaped" "Pyrus" 4 10 0 10 NA 6 "no" 1 0
188 "Not escaped" "Pyrus" 5 8.5 0 5 NA 3 "no" 0.588235294117647 0
188 "Not escaped" "Pyrus" 6 10 4 9 0.9 1 "no" 0.9 0.4
188 "Not escaped" "Pyrus" 7 10 4 11 0.7 3 "no" 1.1 0.4
188 "Not escaped" "Pyrus" 8 10 0 14 NA 4 "no" 1.4 0
189 "Not escaped" "Pyrus" 1 10 4 10 3.4 5 "no" 1 0.4
189 "Not escaped" "Pyrus" 2 10 0 13 NA 9 "no" 1.3 0
189 "Not escaped" "Pyrus" 3 10 1 7 0.2 1 "no" 0.7 0.1
189 "Not escaped" "Pyrus" 4 10 0 7 NA 3 "no" 0.7 0
189 "Not escaped" "Pyrus" 5 9 0 7 NA 3 "no" 0.777777777777778 0
189 "Not escaped" "Pyrus" 6 10 1 5 0.2 0 "no" 0.5 0.1
189 "Not escaped" "Pyrus" 7 10 0 7 NA 4 "no" 0.7 0
189 "Not escaped" "Pyrus" 8 10 0 7 NA 6 "no" 0.7 0
190 "Not escaped" "Pyrus" 1 10 0 9 NA 1 "no" 0.9 0
190 "Not escaped" "Pyrus" 2 10 3 10 1 3 "no" 1 0.3
190 "Not escaped" "Pyrus" 3 10 0 8 NA 4 "no" 0.8 0
190 "Not escaped" "Pyrus" 4 10 3 4 0.8 1 "no" 0.4 0.3
190 "Not escaped" "Pyrus" 5 10 1 5 0.5 3 "no" 0.5 0.1
190 "Not escaped" "Pyrus" 6 10 0 7 NA 1 "no" 0.7 0
190 "Not escaped" "Pyrus" 7 10 0 5 NA 2 "no" 0.5 0
190 "Not escaped" "Pyrus" 8 10 1 11 0.5 1 "no" 1.1 0.1
191 "Escaped" "Pyrus" 1 8 1 4 0.8 1 "no" 0.5 0.125
191 "Escaped" "Pyrus" 2 10 0 20 NA 11 "no" 2 0
191 "Escaped" "Pyrus" 3 10 0 7 NA 2 "no" 0.7 0
191 "Escaped" "Pyrus" 4 10 0 16 NA 9 "no" 1.6 0
191 "Escaped" "Pyrus" 5 10 2 9 1.2 5 "no" 0.9 0.2
191 "Escaped" "Pyrus" 6 10 4 9 2.4 5 "no" 0.9 0.4
191 "Escaped" "Pyrus" 7 10 2 9 1.4 3 "no" 0.9 0.2
191 "Escaped" "Pyrus" 8 10 1 11 0.2 3 "no" 1.1 0.1
191 "Escaped" "Pyrus" 1 10 0 6 NA 1 "yes" 0.6 0
191 "Escaped" "Pyrus" 2 10 1 7 0.2 0 "yes" 0.7 0.1
191 "Escaped" "Pyrus" 3 10 0 8 NA 1 "yes" 0.8 0
191 "Escaped" "Pyrus" 4 10 0 7 NA 0 "yes" 0.7 0
191 "Escaped" "Pyrus" 5 10 2 11 0.3 0 "yes" 1.1 0.2
191 "Escaped" "Pyrus" 6 10 0 9 NA 1 "yes" 0.9 0
191 "Escaped" "Pyrus" 7 10 0 6 NA 1 "yes" 0.6 0
191 "Escaped" "Pyrus" 8 10 0 10 NA 1 "yes" 1 0
192 "Escaped" "Prunus" 1 10 3 17 1.3 3 "no" 1.7 0.3
192 "Escaped" "Prunus" 2 10 4 14 4.1 0 "no" 1.4 0.4
192 "Escaped" "Prunus" 3 10 2 5 2.5 2 "no" 0.5 0.2
192 "Escaped" "Prunus" 4 10 0 7 NA 1 "no" 0.7 0
192 "Escaped" "Prunus" 5 10 0 10 NA 4 "no" 1 0
192 "Escaped" "Prunus" 6 10 1 3 4 0 "no" 0.3 0.1
192 "Escaped" "Prunus" 7 10 5 13 2.4 1 "no" 1.3 0.5
192 "Escaped" "Prunus" 8 10 2 6 2.2 0 "no" 0.6 0.2
192 "Escaped" "Prunus" 1 10 0 3 NA 1 "yes" 0.3 0
192 "Escaped" "Prunus" 2 10 0 4 NA 0 "yes" 0.4 0
192 "Escaped" "Prunus" 3 10 0 3 NA 0 "yes" 0.3 0
192 "Escaped" "Prunus" 4 10 0 5 NA 1 "yes" 0.5 0
192 "Escaped" "Prunus" 5 10 0 7 NA 0 "yes" 0.7 0
192 "Escaped" "Prunus" 6 10 0 5 NA 0 "yes" 0.5 0
192 "Escaped" "Prunus" 7 10 0 4 NA 0 "yes" 0.4 0
192 "Escaped" "Prunus" 8 10 0 4 NA 0 "yes" 0.4 0
193 "Escaped" "Pyrus" 1 10 1 7 0.3 3 "no" 0.7 0.1
193 "Escaped" "Pyrus" 2 10 1 7 1.7 2 "no" 0.7 0.1
193 "Escaped" "Pyrus" 3 10 0 10 NA 6 "no" 1 0
193 "Escaped" "Pyrus" 4 10 0 14 NA 9 "no" 1.4 0
193 "Escaped" "Pyrus" 5 10 0 7 NA 1 "no" 0.7 0
193 "Escaped" "Pyrus" 6 10 0 5 NA 2 "no" 0.5 0
193 "Escaped" "Pyrus" 7 10 2 7 2.5 1 "no" 0.7 0.2
193 "Escaped" "Pyrus" 8 10 0 4 NA 1 "no" 0.4 0
193 "Escaped" "Pyrus" 1 10 0 5 NA 0 "yes" 0.5 0
193 "Escaped" "Pyrus" 2 10 0 5 NA 0 "yes" 0.5 0
193 "Escaped" "Pyrus" 3 10 0 6 NA 0 "yes" 0.6 0
193 "Escaped" "Pyrus" 4 10 0 5 NA 0 "yes" 0.5 0
193 "Escaped" "Pyrus" 5 10 0 4 NA 1 "yes" 0.4 0
193 "Escaped" "Pyrus" 6 10 0 5 NA 0 "yes" 0.5 0
193 "Escaped" "Pyrus" 7 10 0 5 NA 1 "yes" 0.5 0
193 "Escaped" "Pyrus" 8 10 0 3 NA 0 "yes" 0.3 0
194 "Not escaped" "Pyrus" 1 10 0 8 NA 0 "no" 0.8 0
194 "Not escaped" "Pyrus" 2 8 0 4 NA 2 "no" 0.5 0
194 "Not escaped" "Pyrus" 3 8 0 5 NA 1 "no" 0.625 0
194 "Not escaped" "Pyrus" 4 10 0 7 NA 2 "no" 0.7 0
194 "Not escaped" "Pyrus" 5 10 2 14 1 2 "no" 1.4 0.2
194 "Not escaped" "Pyrus" 6 9 0 7 NA 4 "no" 0.777777777777778 0
194 "Not escaped" "Pyrus" 7 10 0 7 NA 0 "no" 0.7 0
194 "Not escaped" "Pyrus" 8 10 1 12 0.2 1 "no" 1.2 0.1
201 "Not escaped" "Prunus" 1 10 3 21 4.4 9 "no" 2.1 0.3
201 "Not escaped" "Prunus" 2 10 3 15 5.6 6 "no" 1.5 0.3
201 "Not escaped" "Prunus" 3 10 0 6 NA 1 "no" 0.6 0
201 "Not escaped" "Prunus" 4 10 0 5 NA 1 "no" 0.5 0
201 "Not escaped" "Prunus" 5 10 1 12 1.8 7 "no" 1.2 0.1
201 "Not escaped" "Prunus" 6 10 5 20 2.4 10 "no" 2 0.5
201 "Not escaped" "Prunus" 7 10 0 10 NA 4 "no" 1 0
201 "Not escaped" "Prunus" 8 10 5 12 4.9 4 "no" 1.2 0.5
206 "Not escaped" "Pyrus" 1 10 3 17 1 11 "no" 1.7 0.3
206 "Not escaped" "Pyrus" 2 10 3 13 1.2 4 "no" 1.3 0.3
206 "Not escaped" "Pyrus" 3 10 0 10 NA 3 "no" 1 0
206 "Not escaped" "Pyrus" 4 10 4 8 0.9 0 "no" 0.8 0.4
206 "Not escaped" "Pyrus" 5 10 0 8 NA 3 "no" 0.8 0
206 "Not escaped" "Pyrus" 6 10 3 9 1 4 "no" 0.9 0.3
206 "Not escaped" "Pyrus" 7 9 0 7 NA 3 "no" 0.777777777777778 0
206 "Not escaped" "Pyrus" 8 10 0 13 NA 6 "no" 1.3 0
208 "Not escaped" "Pyrus" 1 10 0 8 NA 7 "no" 0.8 0
208 "Not escaped" "Pyrus" 2 10 3 6 1.4 2 "no" 0.6 0.3
208 "Not escaped" "Pyrus" 3 10 3 5 1.6 2 "no" 0.5 0.3
208 "Not escaped" "Pyrus" 4 10 1 5 2.6 2 "no" 0.5 0.1
208 "Not escaped" "Pyrus" 5 10 1 5 0.7 2 "no" 0.5 0.1
208 "Not escaped" "Pyrus" 6 10 3 11 1.7 7 "no" 1.1 0.3
208 "Not escaped" "Pyrus" 7 10 0 9 NA 5 "no" 0.9 0
208 "Not escaped" "Pyrus" 8 10 0 10 NA 4 "no" 1 0
211 "Not escaped" "Pyrus" 1 10 0 9 NA 6 "no" 0.9 0
211 "Not escaped" "Pyrus" 2 10 0 7 NA 1 "no" 0.7 0
211 "Not escaped" "Pyrus" 3 10 1 5 0.3 0 "no" 0.5 0.1
211 "Not escaped" "Pyrus" 4 10 1 6 0.5 3 "no" 0.6 0.1
211 "Not escaped" "Pyrus" 5 10 1 7 1.2 3 "no" 0.7 0.1
211 "Not escaped" "Pyrus" 6 10 2 14 1 2 "no" 1.4 0.2
211 "Not escaped" "Pyrus" 7 10 2 13 1.9 4 "no" 1.3 0.2
211 "Not escaped" "Pyrus" 8 8.5 0 6 NA 6 "no" 0.705882352941177 0
232 "Escaped" "Pyrus" 1 10 0 4 NA 2 "no" 0.4 0
232 "Escaped" "Pyrus" 2 10 1 6 1 2 "no" 0.6 0.1
232 "Escaped" "Pyrus" 3 10 0 9 NA 0 "no" 0.9 0
232 "Escaped" "Pyrus" 4 10 1 5 2.7 1 "no" 0.5 0.1
232 "Escaped" "Pyrus" 5 10 1 4 0.9 2 "no" 0.4 0.1
232 "Escaped" "Pyrus" 6 10 0 7 NA 0 "no" 0.7 0
232 "Escaped" "Pyrus" 7 10 0 6 NA 2 "no" 0.6 0
232 "Escaped" "Pyrus" 8 10 1 8 0.9 0 "no" 0.8 0.1
232 "Escaped" "Pyrus" 1 10 0 7 NA 0 "yes" 0.7 0
232 "Escaped" "Pyrus" 2 10 0 4 NA 0 "yes" 0.4 0
232 "Escaped" "Pyrus" 3 10 0 6 NA 1 "yes" 0.6 0
232 "Escaped" "Pyrus" 4 10 0 6 NA 0 "yes" 0.6 0
232 "Escaped" "Pyrus" 5 10 0 8 NA 0 "yes" 0.8 0
232 "Escaped" "Pyrus" 6 10 0 6 NA 0 "yes" 0.6 0
232 "Escaped" "Pyrus" 7 10 0 7 NA 0 "yes" 0.7 0
232 "Escaped" "Pyrus" 8 10 1 5 1 0 "yes" 0.5 0.1
233 "Escaped" "Prunus" 1 10 1 16 1.5 3 "no" 1.6 0.1
233 "Escaped" "Prunus" 2 10 0 19 NA 4 "no" 1.9 0
233 "Escaped" "Prunus" 3 10 0 8 NA 2 "no" 0.8 0
233 "Escaped" "Prunus" 4 10 1 15 2.8 3 "no" 1.5 0.1
233 "Escaped" "Prunus" 5 10 1 10 1.5 4 "no" 1 0.1
233 "Escaped" "Prunus" 6 10 2 14 0.1 4 "no" 1.4 0.2
233 "Escaped" "Prunus" 7 10 0 16 NA 3 "no" 1.6 0
233 "Escaped" "Prunus" 8 10 2 8 3.2 2 "no" 0.8 0.2
233 "Escaped" "Prunus" 1 10 0 25 NA 3 "yes" 2.5 0
233 "Escaped" "Prunus" 2 10 0 8 NA 1 "yes" 0.8 0
233 "Escaped" "Prunus" 3 10 0 13 NA 6 "yes" 1.3 0
233 "Escaped" "Prunus" 4 10 NA NA NA NA "" NA NA
233 "Escaped" "Prunus" 5 10 0 27 NA 2 "yes" 2.7 0
233 "Escaped" "Prunus" 6 10 0 25 NA 3 "yes" 2.5 0
233 "Escaped" "Prunus" 7 10 1 16 1.1 4 "yes" 1.6 0.1
233 "Escaped" "Prunus" 8 NA NA NA NA NA "" NA NA
234 "Escaped" "Pyrus" 1 10 3 5 1.5 2 "no" 0.5 0.3
234 "Escaped" "Pyrus" 2 10 2 8 2.4 3 "no" 0.8 0.2
234 "Escaped" "Pyrus" 3 10 3 7 1 1 "no" 0.7 0.3
234 "Escaped" "Pyrus" 4 10 5 16 1.5 3 "no" 1.6 0.5
234 "Escaped" "Pyrus" 5 10 0 8 NA 5 "no" 0.8 0
234 "Escaped" "Pyrus" 6 10 2 7 1.4 1 "no" 0.7 0.2
234 "Escaped" "Pyrus" 7 10 1 9 2 3 "no" 0.9 0.1
234 "Escaped" "Pyrus" 8 10 2 10 1.6 3 "no" 1 0.2
234 "Escaped" "Pyrus" 1 10 0 6 NA 0 "yes" 0.6 0
234 "Escaped" "Pyrus" 2 10 1 5 2.1 0 "yes" 0.5 0.1
234 "Escaped" "Pyrus" 3 10 1 6 1.6 2 "yes" 0.6 0.1
234 "Escaped" "Pyrus" 4 10 0 6 NA 1 "yes" 0.6 0
234 "Escaped" "Pyrus" 5 10 0 4 NA 1 "yes" 0.4 0
234 "Escaped" "Pyrus" 6 10 3 5 2.4 0 "yes" 0.5 0.3
234 "Escaped" "Pyrus" 7 10 0 6 NA 1 "yes" 0.6 0
234 "Escaped" "Pyrus" 8 10 1 5 0.7 0 "yes" 0.5 0.1
235 "Not escaped" "Pyrus" 1 8.5 0 4 NA 2 "no" 0.470588235294118 0
235 "Not escaped" "Pyrus" 2 10 3 5 1.4 1 "no" 0.5 0.3
235 "Not escaped" "Pyrus" 3 10 3 15 1.1 5 "no" 1.5 0.3
235 "Not escaped" "Pyrus" 4 10 1 12 1 6 "no" 1.2 0.1
235 "Not escaped" "Pyrus" 5 10 1 9 0.4 3 "no" 0.9 0.1
235 "Not escaped" "Pyrus" 6 7 2 6 1.4 1 "no" 0.857142857142857 0.285714285714286
235 "Not escaped" "Pyrus" 7 8 1 9 0.7 4 "no" 1.125 0.125
235 "Not escaped" "Pyrus" 8 10 7 16 1.4 3 "no" 1.6 0.7
236 "Escaped" "Prunus" 1 10 0 13 NA 2 "no" 1.3 0
236 "Escaped" "Prunus" 2 10 1 8 1.1 4 "no" 0.8 0.1
236 "Escaped" "Prunus" 3 10 0 2 NA 2 "no" 0.2 0
236 "Escaped" "Prunus" 4 10 5 17 1.4 3 "no" 1.7 0.5
236 "Escaped" "Prunus" 5 10 0 14 NA 4 "no" 1.4 0
236 "Escaped" "Prunus" 6 9 2 10 2.2 3 "no" 1.11111111111111 0.222222222222222
236 "Escaped" "Prunus" 7 10 1 12 1.7 4 "no" 1.2 0.1
236 "Escaped" "Prunus" 8 10 0 13 NA 3 "no" 1.3 0
236 "Escaped" "Prunus" 1 10 4 10 2.8 0 "yes" 1 0.4
236 "Escaped" "Prunus" 2 10 0 11 NA 1 "yes" 1.1 0
236 "Escaped" "Prunus" 3 10 0 11 NA 0 "yes" 1.1 0
236 "Escaped" "Prunus" 4 10 0 13 NA 0 "yes" 1.3 0
236 "Escaped" "Prunus" 5 10 0 13 NA 1 "yes" 1.3 0
236 "Escaped" "Prunus" 6 10 0 9 NA 0 "yes" 0.9 0
236 "Escaped" "Prunus" 7 10 0 7 NA 0 "yes" 0.7 0
236 "Escaped" "Prunus" 8 10 0 5 NA 1 "yes" 0.5 0
237 "Escaped" "Prunus" 1 10 0 21 NA 9 "no" 2.1 0
237 "Escaped" "Prunus" 2 10 1 8 1.4 3 "no" 0.8 0.1
237 "Escaped" "Prunus" 3 10 5 17 1.4 7 "no" 1.7 0.5
237 "Escaped" "Prunus" 4 10 1 9 2.2 3 "no" 0.9 0.1
237 "Escaped" "Prunus" 5 10 4 17 1.7 7 "no" 1.7 0.4
237 "Escaped" "Prunus" 6 10 7 20 4 9 "no" 2 0.7
237 "Escaped" "Prunus" 7 10 0 10 NA 4 "no" 1 0
237 "Escaped" "Prunus" 8 10 6 19 3.5 5 "no" 1.9 0.6
237 "Escaped" "Prunus" 1 10 0 9 NA 0 "yes" 0.9 0
237 "Escaped" "Prunus" 2 10 0 10 NA 1 "yes" 1 0
237 "Escaped" "Prunus" 3 10 0 12 NA 0 "yes" 1.2 0
237 "Escaped" "Prunus" 4 10 0 9 NA 0 "yes" 0.9 0
237 "Escaped" "Prunus" 5 10 0 8 NA 1 "yes" 0.8 0
237 "Escaped" "Prunus" 6 10 0 12 NA 0 "yes" 1.2 0
237 "Escaped" "Prunus" 7 10 0 10 NA 0 "yes" 1 0
237 "Escaped" "Prunus" 8 10 0 6 NA 0 "yes" 0.6 0
238 "Not escaped" "Prunus" 1 10 1 24 5 7 "no" 2.4 0.1
238 "Not escaped" "Prunus" 2 10 0 9 NA 2 "no" 0.9 0
238 "Not escaped" "Prunus" 3 10 2 19 1.7 1 "no" 1.9 0.2
238 "Not escaped" "Prunus" 4 10 0 12 NA 5 "no" 1.2 0
238 "Not escaped" "Prunus" 5 10 1 11 0.9 0 "no" 1.1 0.1
238 "Not escaped" "Prunus" 6 10 3 24 1.3 7 "no" 2.4 0.3
238 "Not escaped" "Prunus" 7 10 1 12 1.5 3 "no" 1.2 0.1
238 "Not escaped" "Prunus" 8 9 2 15 3.1 1 "no" 1.66666666666667 0.222222222222222
241 "Not escaped" "Prunus" 1 10 3 13 2.4 6 "no" 1.3 0.3
241 "Not escaped" "Prunus" 2 10 0 36 NA 18 "no" 3.6 0
241 "Not escaped" "Prunus" 3 10 2 13 1.2 4 "no" 1.3 0.2
241 "Not escaped" "Prunus" 4 10 0 12 NA 2 "no" 1.2 0
241 "Not escaped" "Prunus" 5 10 2 11 2.4 8 "no" 1.1 0.2
241 "Not escaped" "Prunus" 6 10 0 10 NA 2 "no" 1 0
241 "Not escaped" "Prunus" 7 10 0 10 NA 3 "no" 1 0
241 "Not escaped" "Prunus" 8 10 0 17 NA 10 "no" 1.7 0
242 "Not escaped" "Prunus" 1 10 1 8 0.4 2 "no" 0.8 0.1
242 "Not escaped" "Prunus" 2 10 1 9 2.1 1 "no" 0.9 0.1
242 "Not escaped" "Prunus" 3 8 0 10 NA 3 "no" 1.25 0
242 "Not escaped" "Prunus" 4 10 1 15 0.2 5 "no" 1.5 0.1
242 "Not escaped" "Prunus" 5 10 3 11 2.6 4 "no" 1.1 0.3
242 "Not escaped" "Prunus" 6 10 1 7 0.7 3 "no" 0.7 0.1
242 "Not escaped" "Prunus" 7 10 3 8 0.2 5 "no" 0.8 0.3
242 "Not escaped" "Prunus" 8 10 0 5 NA 2 "no" 0.5 0
243 "Not escaped" "Prunus" 1 10 0 15 NA 3 "no" 1.5 0
243 "Not escaped" "Prunus" 2 10 0 9 NA 5 "no" 0.9 0
243 "Not escaped" "Prunus" 3 10 0 23 NA 4 "no" 2.3 0
243 "Not escaped" "Prunus" 4 10 1 22 0.3 7 "no" 2.2 0.1
243 "Not escaped" "Prunus" 5 10 0 11 NA 3 "no" 1.1 0
243 "Not escaped" "Prunus" 6 10 0 12 NA 4 "no" 1.2 0
243 "Not escaped" "Prunus" 7 10 1 9 0.2 2 "no" 0.9 0.1
243 "Not escaped" "Prunus" 8 10 0 11 NA 2 "no" 1.1 0
1 "Escaped" "Pyrus" 1 10 2 2 3.5 2 "yes" 0.2 0.2
1 "Escaped" "Pyrus" 2 10 5 1 6.2 1 "yes" 0.1 0.5
1 "Escaped" "Pyrus" 3 10 0 2 NA 2 "yes" 0.2 0
1 "Escaped" "Pyrus" 4 10 5 4 2.7 0 "yes" 0.4 0.5
1 "Escaped" "Pyrus" 5 10 1 4 2.3 2 "yes" 0.4 0.1
1 "Escaped" "Pyrus" 6 10 3 1 3.8 1 "yes" 0.1 0.3
1 "Escaped" "Pyrus" 7 10 2 3 2.4 1 "yes" 0.3 0.2
1 "Escaped" "Pyrus" 8 10 2 4 6.7 0 "yes" 0.4 0.2
1 "Escaped" "Pyrus" 9 10 3 2 2.2 1 "yes" 0.2 0.3
1 "Escaped" "Pyrus" 10 10 3 3 3.5 2 "yes" 0.3 0.3
1 "Escaped" "Pyrus" 11 10 0 1 NA 0 "yes" 0.1 0
1 "Escaped" "Pyrus" 12 10 0 1 NA 0 "yes" 0.1 0
10 "Escaped" "Pyrus" 1 10 0 1 NA 0 "yes" 0.1 0
10 "Escaped" "Pyrus" 2 10 5 2 5.7 2 "yes" 0.2 0.5
10 "Escaped" "Pyrus" 3 10 3 6 7.3 3 "yes" 0.6 0.3
10 "Escaped" "Pyrus" 4 10 6 2 4.9 2 "yes" 0.2 0.6
10 "Escaped" "Pyrus" 5 10 0 1 NA 1 "yes" 0.1 0
10 "Escaped" "Pyrus" 6 10 0 1 NA 0 "yes" 0.1 0
10 "Escaped" "Pyrus" 7 10 0 1 NA 0 "yes" 0.1 0
10 "Escaped" "Pyrus" 8 10 1 1 3.1 0 "yes" 0.1 0.1
10 "Escaped" "Pyrus" 9 10 1 1 2.5 1 "yes" 0.1 0.1
10 "Escaped" "Pyrus" 10 10 2 3 4.6 3 "yes" 0.3 0.2
10 "Escaped" "Pyrus" 11 10 0 1 NA 1 "yes" 0.1 0
10 "Escaped" "Pyrus" 12 10 0 4 NA 4 "yes" 0.4 0
6 "Escaped" "Pyrus" 1 10 1 1 1.2 1 "yes" 0.1 0.1
6 "Escaped" "Pyrus" 2 10 1 1 1.4 0 "yes" 0.1 0.1
6 "Escaped" "Pyrus" 3 10 2 1 0.8 0 "yes" 0.1 0.2
6 "Escaped" "Pyrus" 4 10 0 1 NA 0 "yes" 0.1 0
6 "Escaped" "Pyrus" 5 10 2 1 1.1 1 "yes" 0.1 0.2
6 "Escaped" "Pyrus" 6 10 0 1 NA 1 "yes" 0.1 0
6 "Escaped" "Pyrus" 7 10 0 1 NA 1 "yes" 0.1 0
6 "Escaped" "Pyrus" 8 10 1 2 NA 1 "yes" 0.2 0.1
6 "Escaped" "Pyrus" 9 10 0 1 NA 1 "yes" 0.1 0
8 "Escaped" "Pyrus" 1 10 0 2 NA 1 "yes" 0.2 0
8 "Escaped" "Pyrus" 2 10 3 4 4 1 "yes" 0.4 0.3
8 "Escaped" "Pyrus" 3 10 0 2 NA 1 "yes" 0.2 0
8 "Escaped" "Pyrus" 4 10 0 1 NA 0 "yes" 0.1 0
8 "Escaped" "Pyrus" 5 10 0 1 NA 1 "yes" 0.1 0
8 "Escaped" "Pyrus" 6 10 1 1 4.4 0 "yes" 0.1 0.1
8 "Escaped" "Pyrus" 7 10 1 1 6.6 1 "yes" 0.1 0.1
8 "Escaped" "Pyrus" 8 10 2 3 4.7 1 "yes" 0.3 0.2
8 "Escaped" "Pyrus" 9 10 1 4 7.4 1 "yes" 0.4 0.1
8 "Escaped" "Pyrus" 10 10 0 1 NA 0 "yes" 0.1 0
8 "Escaped" "Pyrus" 11 10 0 1 NA 0 "yes" 0.1 0
8 "Escaped" "Pyrus" 12 10 0 1 NA 0 "yes" 0.1 0
9 "Escaped" "Pyrus" 1 10 0 1 NA 0 "yes" 0.1 0
9 "Escaped" "Pyrus" 2 10 0 1 NA 0 "yes" 0.1 0
9 "Escaped" "Pyrus" 3 10 1 8 4.6 3 "yes" 0.8 0.1
9 "Escaped" "Pyrus" 4 10 1 1 4.1 1 "yes" 0.1 0.1
9 "Escaped" "Pyrus" 5 10 2 1 5.6 1 "yes" 0.1 0.2
9 "Escaped" "Pyrus" 6 10 0 1 NA 0 "yes" 0.1 0
9 "Escaped" "Pyrus" 7 10 0 1 NA 0 "yes" 0.1 0
9 "Escaped" "Pyrus" 8 10 4 1 5.1 0 "yes" 0.1 0.4
9 "Escaped" "Pyrus" 9 10 5 2 5.4 2 "yes" 0.2 0.5
9 "Escaped" "Pyrus" 10 10 0 1 NA 1 "yes" 0.1 0
9 "Escaped" "Pyrus" 11 10 2 5 3.1 4 "yes" 0.5 0.2
9 "Escaped" "Pyrus" 12 10 0 1 NA 0 "yes" 0.1 0
1 "Escaped" "Malus" 1 10 0 1 NA 0 "yes" 0.1 0
1 "Escaped" "Malus" 2 10 0 1 NA 0 "yes" 0.1 0
1 "Escaped" "Malus" 3 10 0 8 NA 6 "yes" 0.8 0
1 "Escaped" "Malus" 4 10 0 1 NA 1 "yes" 0.1 0
1 "Escaped" "Malus" 5 10 0 6 NA 4 "yes" 0.6 0
1 "Escaped" "Malus" 6 10 0 9 NA 1 "yes" 0.9 0
1 "Escaped" "Malus" 7 10 0 7 NA 2 "yes" 0.7 0
1 "Escaped" "Malus" 8 10 0 1 NA 0 "yes" 0.1 0
1 "Escaped" "Malus" 9 10 0 2 NA 2 "yes" 0.2 0
1 "Escaped" "Malus" 10 10 0 1 NA 0 "yes" 0.1 0
1 "Escaped" "Malus" 11 10 0 5 NA 0 "yes" 0.5 0
1 "Escaped" "Malus" 12 10 0 2 NA 2 "yes" 0.2 0
1 "Escaped" "Malus" 1 10 0 10 NA 7 "yes" 1 0
