"N_Protocol" "Status" "Species" "Branch_N" "Length" "N_Thorns" "N_Twigs" "Longest_thorn" "N_browsed_Twigs" "Branch_esc" "FlowerOrFruit" "BDI" "Thorn_density" "BrowRate" "Bite" "browsing_environment"
82 "Escaped" "Malus" 1 10 0 7 NA 0 "yes" 0 0.7 0 0 0 "high_herbivory"
82 "Escaped" "Malus" 2 10 0 6 NA 0 "yes" 0 0.6 0 0 0 "high_herbivory"
82 "Escaped" "Malus" 3 10 0 9 NA 0 "yes" 0 0.9 0 0 0 "high_herbivory"
82 "Escaped" "Malus" 4 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
82 "Escaped" "Malus" 5 10 0 7 NA 0 "yes" 0 0.7 0 0 0 "high_herbivory"
82 "Escaped" "Malus" 6 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
82 "Escaped" "Malus" 7 10 0 6 NA 0 "yes" 0 0.6 0 0 0 "high_herbivory"
82 "Escaped" "Malus" 8 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
83 "Escaped" "Malus" 1 8 1 5 0.2 1 "no" 0 0.625 0.125 0.125 1 "high_herbivory"
83 "Escaped" "Malus" 2 10 2 6 0.4 2 "no" 0 0.6 0.2 0.2 1 "high_herbivory"
83 "Escaped" "Malus" 3 7 0 5 NA 4 "no" 0 0.714285714285714 0 0.571428571428571 1 "high_herbivory"
83 "Escaped" "Malus" 4 10 3 8 0.6 4 "no" 0 0.8 0.3 0.4 1 "high_herbivory"
83 "Escaped" "Malus" 5 10 1 10 0.2 2 "no" 0 1 0.1 0.2 1 "high_herbivory"
83 "Escaped" "Malus" 6 10 1 3 0.8 2 "no" 0 0.3 0.1 0.2 1 "high_herbivory"
83 "Escaped" "Malus" 7 10 0 9 NA 2 "no" 0 0.9 0 0.2 1 "high_herbivory"
83 "Escaped" "Malus" 8 10 2 5 4.2 1 "no" 0 0.5 0.2 0.1 1 "high_herbivory"
83 "Escaped" "Malus" 1 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1 "high_herbivory"
83 "Escaped" "Malus" 2 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
83 "Escaped" "Malus" 3 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
83 "Escaped" "Malus" 4 10 0 6 NA 0 "yes" 0 0.6 0 0 0 "high_herbivory"
83 "Escaped" "Malus" 5 10 0 7 NA 0 "yes" 0 0.7 0 0 0 "high_herbivory"
83 "Escaped" "Malus" 6 10 0 7 NA 1 "yes" 0 0.7 0 0.1 1 "high_herbivory"
83 "Escaped" "Malus" 7 10 1 5 3.5 0 "yes" 0 0.5 0.1 0 0 "high_herbivory"
83 "Escaped" "Malus" 8 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
84 "Not escaped" "Malus" 1 10 3 2 0.6 2 "no" 0 0.2 0.3 0.2 1 "high_herbivory"
84 "Not escaped" "Malus" 2 10 0 12 NA 10 "no" 0 1.2 0 1 1 "high_herbivory"
84 "Not escaped" "Malus" 3 9 0 3 NA 2 "no" 0 0.333333333333333 0 0.222222222222222 1 "high_herbivory"
84 "Not escaped" "Malus" 4 10 0 6 NA 3 "no" 0 0.6 0 0.3 1 "high_herbivory"
84 "Not escaped" "Malus" 5 10 1 6 0.2 3 "no" 0 0.6 0.1 0.3 1 "high_herbivory"
84 "Not escaped" "Malus" 6 10 3 7 0.7 4 "no" 0 0.7 0.3 0.4 1 "high_herbivory"
84 "Not escaped" "Malus" 7 10 0 15 NA 12 "no" 0 1.5 0 1.2 1 "high_herbivory"
84 "Not escaped" "Malus" 8 7.5 0 4 NA 3 "no" 0 0.533333333333333 0 0.4 1 "high_herbivory"
85 "Not escaped" "Malus" 1 10 0 5 NA 2 "no" 0 0.5 0 0.2 1 "high_herbivory"
85 "Not escaped" "Malus" 2 10 0 10 NA 6 "no" 0 1 0 0.6 1 "high_herbivory"
85 "Not escaped" "Malus" 3 10 0 5 NA 3 "no" 0 0.5 0 0.3 1 "high_herbivory"
85 "Not escaped" "Malus" 4 10 0 4 NA 2 "no" 0 0.4 0 0.2 1 "high_herbivory"
85 "Not escaped" "Malus" 5 10 0 8 NA 5 "no" 0 0.8 0 0.5 1 "high_herbivory"
85 "Not escaped" "Malus" 6 10 0 4 NA 3 "no" 0 0.4 0 0.3 1 "high_herbivory"
85 "Not escaped" "Malus" 7 10 1 11 0.8 7 "no" 0 1.1 0.1 0.7 1 "high_herbivory"
85 "Not escaped" "Malus" 8 10 0 8 NA 4 "no" 0 0.8 0 0.4 1 "high_herbivory"
86 "Escaped" "Malus" 1 10 3 16 2.9 6 "no" 0 1.6 0.3 0.6 1 "high_herbivory"
86 "Escaped" "Malus" 2 10 0 6 NA 1 "no" 0 0.6 0 0.1 1 "high_herbivory"
86 "Escaped" "Malus" 3 10 0 5 NA 2 "no" 0 0.5 0 0.2 1 "high_herbivory"
86 "Escaped" "Malus" 4 10 0 5 NA 0 "no" 0 0.5 0 0 0 "high_herbivory"
86 "Escaped" "Malus" 5 10 2 6 2.5 1 "no" 0 0.6 0.2 0.1 1 "high_herbivory"
86 "Escaped" "Malus" 6 8.5 0 4 NA 1 "no" 0 0.470588235294118 0 0.117647058823529 1 "high_herbivory"
86 "Escaped" "Malus" 7 10 0 5 NA 1 "no" 0 0.5 0 0.1 1 "high_herbivory"
86 "Escaped" "Malus" 8 10 1 7 0.5 3 "no" 0 0.7 0.1 0.3 1 "high_herbivory"
86 "Escaped" "Malus" 1 10 0 6 NA 0 "yes" 1 0.6 0 0 0 "high_herbivory"
86 "Escaped" "Malus" 2 10 0 4 NA 0 "yes" 1 0.4 0 0 0 "high_herbivory"
86 "Escaped" "Malus" 3 10 0 6 NA 0 "yes" 1 0.6 0 0 0 "high_herbivory"
86 "Escaped" "Malus" 4 10 0 7 NA 0 "yes" 1 0.7 0 0 0 "high_herbivory"
86 "Escaped" "Malus" 5 10 0 11 NA 0 "yes" 1 1.1 0 0 0 "high_herbivory"
86 "Escaped" "Malus" 6 10 0 7 NA 0 "yes" 1 0.7 0 0 0 "high_herbivory"
86 "Escaped" "Malus" 7 10 0 4 NA 0 "yes" 1 0.4 0 0 0 "high_herbivory"
86 "Escaped" "Malus" 8 10 0 4 NA 0 "yes" 1 0.4 0 0 0 "high_herbivory"
87 "Not escaped" "Malus" 1 10 0 5 NA 1 "no" 0 0.5 0 0.1 1 "high_herbivory"
87 "Not escaped" "Malus" 2 10 1 10 0.4 5 "no" 0 1 0.1 0.5 1 "high_herbivory"
87 "Not escaped" "Malus" 3 10 1 12 0.6 2 "no" 0 1.2 0.1 0.2 1 "high_herbivory"
87 "Not escaped" "Malus" 4 10 2 5 0.5 3 "no" 0 0.5 0.2 0.3 1 "high_herbivory"
87 "Not escaped" "Malus" 5 10 2 10 0.7 5 "no" 0 1 0.2 0.5 1 "high_herbivory"
87 "Not escaped" "Malus" 6 10 0 3 NA 1 "no" 0 0.3 0 0.1 1 "high_herbivory"
87 "Not escaped" "Malus" 7 10 0 4 NA 0 "no" 0 0.4 0 0 0 "high_herbivory"
87 "Not escaped" "Malus" 8 10 1 9 0.2 0 "no" 0 0.9 0.1 0 0 "high_herbivory"
88 "Escaped" "Malus" 1 10 3 10 0.5 5 "no" 0 1 0.3 0.5 1 "high_herbivory"
88 "Escaped" "Malus" 2 10 0 12 NA 3 "no" 0 1.2 0 0.3 1 "high_herbivory"
88 "Escaped" "Malus" 3 10 4 6 1 0 "no" 0 0.6 0.4 0 0 "high_herbivory"
88 "Escaped" "Malus" 4 10 0 9 NA 5 "no" 0 0.9 0 0.5 1 "high_herbivory"
88 "Escaped" "Malus" 5 10 6 16 1.4 8 "no" 0 1.6 0.6 0.8 1 "high_herbivory"
88 "Escaped" "Malus" 6 10 1 10 0.9 7 "no" 0 1 0.1 0.7 1 "high_herbivory"
88 "Escaped" "Malus" 7 9 0 12 NA 10 "no" 0 1.33333333333333 0 1.11111111111111 1 "high_herbivory"
88 "Escaped" "Malus" 8 10 0 9 NA 2 "no" 0 0.9 0 0.2 1 "high_herbivory"
88 "Escaped" "Malus" 1 10 0 7 NA 0 "yes" 1 0.7 0 0 0 "high_herbivory"
88 "Escaped" "Malus" 2 10 0 5 NA 0 "yes" 1 0.5 0 0 0 "high_herbivory"
88 "Escaped" "Malus" 3 10 0 7 NA 0 "yes" 1 0.7 0 0 0 "high_herbivory"
88 "Escaped" "Malus" 4 10 0 5 NA 1 "yes" 1 0.5 0 0.1 1 "high_herbivory"
88 "Escaped" "Malus" 5 10 0 6 NA 0 "yes" 1 0.6 0 0 0 "high_herbivory"
88 "Escaped" "Malus" 6 10 0 5 NA 0 "yes" 1 0.5 0 0 0 "high_herbivory"
88 "Escaped" "Malus" 7 10 1 2 0.2 1 "yes" 1 0.2 0.1 0.1 1 "high_herbivory"
88 "Escaped" "Malus" 8 10 0 6 NA 0 "yes" 1 0.6 0 0 0 "high_herbivory"
89 "Not escaped" "Malus" 1 10 0 8 NA 2 "no" 0 0.8 0 0.2 1 "high_herbivory"
89 "Not escaped" "Malus" 2 10 4 8 2 1 "no" 0 0.8 0.4 0.1 1 "high_herbivory"
89 "Not escaped" "Malus" 3 10 0 8 NA 1 "no" 0 0.8 0 0.1 1 "high_herbivory"
89 "Not escaped" "Malus" 4 10 0 5 NA 1 "no" 0 0.5 0 0.1 1 "high_herbivory"
89 "Not escaped" "Malus" 5 8 1 5 1.1 2 "no" 0 0.625 0.125 0.25 1 "high_herbivory"
89 "Not escaped" "Malus" 6 10 0 6 NA 1 "no" 0 0.6 0 0.1 1 "high_herbivory"
89 "Not escaped" "Malus" 7 10 1 8 0.3 2 "no" 0 0.8 0.1 0.2 1 "high_herbivory"
89 "Not escaped" "Malus" 8 10 0 8 NA 0 "no" 0 0.8 0 0 0 "high_herbivory"
90 "Escaped" "Malus" 1 9 0 3 NA 1 "no" 0 0.333333333333333 0 0.111111111111111 1 "high_herbivory"
90 "Escaped" "Malus" 2 10 1 8 0.3 1 "no" 0 0.8 0.1 0.1 1 "high_herbivory"
90 "Escaped" "Malus" 3 10 3 10 1.4 1 "no" 0 1 0.3 0.1 1 "high_herbivory"
90 "Escaped" "Malus" 4 10 0 7 NA 1 "no" 0 0.7 0 0.1 1 "high_herbivory"
90 "Escaped" "Malus" 5 10 1 4 0.6 2 "no" 0 0.4 0.1 0.2 1 "high_herbivory"
90 "Escaped" "Malus" 6 10 3 14 1 4 "no" 0 1.4 0.3 0.4 1 "high_herbivory"
90 "Escaped" "Malus" 7 10 0 5 NA 0 "no" 0 0.5 0 0 0 "high_herbivory"
90 "Escaped" "Malus" 8 10 4 7 1.2 3 "no" 0 0.7 0.4 0.3 1 "high_herbivory"
90 "Escaped" "Malus" 1 10 0 8 NA 2 "yes" 1 0.8 0 0.2 1 "high_herbivory"
90 "Escaped" "Malus" 2 10 0 5 NA 0 "yes" 1 0.5 0 0 0 "high_herbivory"
90 "Escaped" "Malus" 3 10 0 6 NA 1 "yes" 1 0.6 0 0.1 1 "high_herbivory"
90 "Escaped" "Malus" 4 10 0 7 NA 0 "yes" 1 0.7 0 0 0 "high_herbivory"
90 "Escaped" "Malus" 5 10 0 8 NA 0 "yes" 1 0.8 0 0 0 "high_herbivory"
90 "Escaped" "Malus" 6 10 0 5 NA 1 "yes" 1 0.5 0 0.1 1 "high_herbivory"
90 "Escaped" "Malus" 7 10 0 5 NA 1 "yes" 1 0.5 0 0.1 1 "high_herbivory"
90 "Escaped" "Malus" 8 10 0 6 NA 0 "yes" 1 0.6 0 0 0 "high_herbivory"
91 "Not escaped" "Malus" 1 10 1 8 0.3 3 "no" 0 0.8 0.1 0.3 1 "high_herbivory"
91 "Not escaped" "Malus" 2 10 0 3 NA 1 "no" 0 0.3 0 0.1 1 "high_herbivory"
91 "Not escaped" "Malus" 3 10 0 10 NA 0 "no" 0 1 0 0 0 "high_herbivory"
91 "Not escaped" "Malus" 4 10 0 4 NA 2 "no" 0 0.4 0 0.2 1 "high_herbivory"
91 "Not escaped" "Malus" 5 10 0 4 NA 2 "no" 0 0.4 0 0.2 1 "high_herbivory"
91 "Not escaped" "Malus" 6 10 0 10 NA 1 "no" 0 1 0 0.1 1 "high_herbivory"
91 "Not escaped" "Malus" 7 10 1 8 0.9 4 "no" 0 0.8 0.1 0.4 1 "high_herbivory"
91 "Not escaped" "Malus" 8 10 0 7 NA 3 "no" 0 0.7 0 0.3 1 "high_herbivory"
92 "Escaped" "Malus" 1 10 3 13 1 3 "no" 0 1.3 0.3 0.3 1 "high_herbivory"
92 "Escaped" "Malus" 2 10 1 6 0.6 1 "no" 0 0.6 0.1 0.1 1 "high_herbivory"
92 "Escaped" "Malus" 3 10 0 5 NA 1 "no" 0 0.5 0 0.1 1 "high_herbivory"
92 "Escaped" "Malus" 4 10 1 6 1.3 1 "no" 0 0.6 0.1 0.1 1 "high_herbivory"
92 "Escaped" "Malus" 5 10 0 10 NA 3 "no" 0 1 0 0.3 1 "high_herbivory"
92 "Escaped" "Malus" 6 10 0 7 NA 1 "no" 0 0.7 0 0.1 1 "high_herbivory"
92 "Escaped" "Malus" 7 10 0 5 NA 1 "no" 0 0.5 0 0.1 1 "high_herbivory"
92 "Escaped" "Malus" 8 10 0 6 NA 2 "no" 0 0.6 0 0.2 1 "high_herbivory"
92 "Escaped" "Malus" 1 10 0 9 NA 0 "yes" 0 0.9 0 0 0 "high_herbivory"
92 "Escaped" "Malus" 2 10 0 8 NA 0 "yes" 0 0.8 0 0 0 "high_herbivory"
92 "Escaped" "Malus" 3 10 0 7 NA 2 "yes" 0 0.7 0 0.2 1 "high_herbivory"
92 "Escaped" "Malus" 4 10 0 7 NA 0 "yes" 0 0.7 0 0 0 "high_herbivory"
92 "Escaped" "Malus" 5 10 0 8 NA 0 "yes" 0 0.8 0 0 0 "high_herbivory"
92 "Escaped" "Malus" 6 10 0 9 NA 0 "yes" 0 0.9 0 0 0 "high_herbivory"
92 "Escaped" "Malus" 7 10 0 8 NA 0 "yes" 0 0.8 0 0 0 "high_herbivory"
92 "Escaped" "Malus" 8 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
93 "Not escaped" "Malus" 1 10 0 8 NA 1 "no" 0 0.8 0 0.1 1 "high_herbivory"
93 "Not escaped" "Malus" 2 10 0 7 NA 1 "no" 0 0.7 0 0.1 1 "high_herbivory"
93 "Not escaped" "Malus" 3 10 1 5 0.2 1 "no" 0 0.5 0.1 0.1 1 "high_herbivory"
93 "Not escaped" "Malus" 4 10 2 14 0.4 1 "no" 0 1.4 0.2 0.1 1 "high_herbivory"
93 "Not escaped" "Malus" 5 10 0 7 NA 1 "no" 0 0.7 0 0.1 1 "high_herbivory"
93 "Not escaped" "Malus" 6 10 0 5 NA 1 "no" 0 0.5 0 0.1 1 "high_herbivory"
93 "Not escaped" "Malus" 7 10 2 7 0.7 2 "no" 0 0.7 0.2 0.2 1 "high_herbivory"
93 "Not escaped" "Malus" 8 10 0 3 NA 2 "no" 0 0.3 0 0.2 1 "high_herbivory"
94 "Escaped" "Malus" 1 10 4 14 2.4 3 "no" 0 1.4 0.4 0.3 1 "high_herbivory"
94 "Escaped" "Malus" 2 10 5 16 2 2 "no" 0 1.6 0.5 0.2 1 "high_herbivory"
94 "Escaped" "Malus" 3 10 0 11 NA 1 "no" 0 1.1 0 0.1 1 "high_herbivory"
94 "Escaped" "Malus" 4 10 1 15 1.1 5 "no" 0 1.5 0.1 0.5 1 "high_herbivory"
94 "Escaped" "Malus" 5 10 0 7 NA 3 "no" 0 0.7 0 0.3 1 "high_herbivory"
94 "Escaped" "Malus" 6 10 2 5 1.2 2 "no" 0 0.5 0.2 0.2 1 "high_herbivory"
94 "Escaped" "Malus" 7 10 3 8 1.9 2 "no" 0 0.8 0.3 0.2 1 "high_herbivory"
94 "Escaped" "Malus" 8 10 1 7 5.1 1 "no" 0 0.7 0.1 0.1 1 "high_herbivory"
94 "Escaped" "Malus" 1 10 0 4 NA 0 "yes" 1 0.4 0 0 0 "high_herbivory"
94 "Escaped" "Malus" 2 10 0 5 NA 0 "yes" 1 0.5 0 0 0 "high_herbivory"
94 "Escaped" "Malus" 3 10 0 6 NA 0 "yes" 1 0.6 0 0 0 "high_herbivory"
94 "Escaped" "Malus" 4 10 0 6 NA 0 "yes" 1 0.6 0 0 0 "high_herbivory"
94 "Escaped" "Malus" 5 10 0 8 NA 0 "yes" 1 0.8 0 0 0 "high_herbivory"
94 "Escaped" "Malus" 6 10 0 7 NA 0 "yes" 1 0.7 0 0 0 "high_herbivory"
94 "Escaped" "Malus" 7 10 0 5 NA 0 "yes" 1 0.5 0 0 0 "high_herbivory"
94 "Escaped" "Malus" 8 10 0 9 NA 1 "yes" 1 0.9 0 0.1 1 "high_herbivory"
95 "Not escaped" "Malus" 1 10 3 13 1.3 7 "no" 0 1.3 0.3 0.7 1 "high_herbivory"
95 "Not escaped" "Malus" 2 10 0 7 NA 2 "no" 0 0.7 0 0.2 1 "high_herbivory"
95 "Not escaped" "Malus" 3 10 0 7 NA 4 "no" 0 0.7 0 0.4 1 "high_herbivory"
95 "Not escaped" "Malus" 4 10 3 9 2.1 4 "no" 0 0.9 0.3 0.4 1 "high_herbivory"
95 "Not escaped" "Malus" 5 10 1 7 1.4 4 "no" 0 0.7 0.1 0.4 1 "high_herbivory"
95 "Not escaped" "Malus" 6 10 1 11 1.5 4 "no" 0 1.1 0.1 0.4 1 "high_herbivory"
95 "Not escaped" "Malus" 7 9 1 7 0.3 4 "no" 0 0.777777777777778 0.111111111111111 0.444444444444444 1 "high_herbivory"
95 "Not escaped" "Malus" 8 10 1 8 1.9 4 "no" 0 0.8 0.1 0.4 1 "high_herbivory"
96 "Not escaped" "Malus" 1 10 0 14 NA 10 "no" 0 1.4 0 1 1 "high_herbivory"
96 "Not escaped" "Malus" 2 10 1 11 0.4 9 "no" 0 1.1 0.1 0.9 1 "high_herbivory"
96 "Not escaped" "Malus" 3 10 0 8 NA 6 "no" 0 0.8 0 0.6 1 "high_herbivory"
96 "Not escaped" "Malus" 4 10 0 9 NA 3 "no" 0 0.9 0 0.3 1 "high_herbivory"
96 "Not escaped" "Malus" 5 9 0 9 NA 5 "no" 0 1 0 0.555555555555556 1 "high_herbivory"
96 "Not escaped" "Malus" 6 9 1 5 1.5 4 "no" 0 0.555555555555556 0.111111111111111 0.444444444444444 1 "high_herbivory"
96 "Not escaped" "Malus" 7 10 0 18 NA 12 "no" 0 1.8 0 1.2 1 "high_herbivory"
96 "Not escaped" "Malus" 8 10 0 8 NA 4 "no" 0 0.8 0 0.4 1 "high_herbivory"
97 "Escaped" "Malus" 1 10 0 7 NA 2 "no" 0 0.7 0 0.2 1 "high_herbivory"
97 "Escaped" "Malus" 2 10 0 10 NA 2 "no" 0 1 0 0.2 1 "high_herbivory"
97 "Escaped" "Malus" 3 10 3 10 1.6 3 "no" 0 1 0.3 0.3 1 "high_herbivory"
97 "Escaped" "Malus" 4 8 1 8 0.4 2 "no" 0 1 0.125 0.25 1 "high_herbivory"
97 "Escaped" "Malus" 5 10 2 6 1.2 2 "no" 0 0.6 0.2 0.2 1 "high_herbivory"
97 "Escaped" "Malus" 6 10 3 5 0.7 2 "no" 0 0.5 0.3 0.2 1 "high_herbivory"
97 "Escaped" "Malus" 7 10 4 6 1.5 3 "no" 0 0.6 0.4 0.3 1 "high_herbivory"
97 "Escaped" "Malus" 8 8 0 6 NA 3 "no" 0 0.75 0 0.375 1 "high_herbivory"
97 "Escaped" "Malus" 1 10 0 6 NA 0 "yes" 0 0.6 0 0 0 "high_herbivory"
97 "Escaped" "Malus" 2 10 0 5 NA 1 "yes" 0 0.5 0 0.1 1 "high_herbivory"
97 "Escaped" "Malus" 3 10 0 7 NA 0 "yes" 0 0.7 0 0 0 "high_herbivory"
97 "Escaped" "Malus" 4 10 0 16 NA 3 "yes" 0 1.6 0 0.3 1 "high_herbivory"
97 "Escaped" "Malus" 5 10 0 6 NA 0 "yes" 0 0.6 0 0 0 "high_herbivory"
97 "Escaped" "Malus" 6 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
97 "Escaped" "Malus" 7 10 0 7 NA 0 "yes" 0 0.7 0 0 0 "high_herbivory"
97 "Escaped" "Malus" 8 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
98 "Escaped" "Malus" 1 10 2 5 1.2 2 "no" 0 0.5 0.2 0.2 1 "high_herbivory"
98 "Escaped" "Malus" 2 10 0 14 NA 5 "no" 0 1.4 0 0.5 1 "high_herbivory"
98 "Escaped" "Malus" 3 10 1 8 0.7 4 "no" 0 0.8 0.1 0.4 1 "high_herbivory"
98 "Escaped" "Malus" 4 10 0 6 NA 0 "no" 0 0.6 0 0 0 "high_herbivory"
98 "Escaped" "Malus" 5 10 0 10 NA 4 "no" 0 1 0 0.4 1 "high_herbivory"
98 "Escaped" "Malus" 6 10 0 6 NA 1 "no" 0 0.6 0 0.1 1 "high_herbivory"
98 "Escaped" "Malus" 7 10 0 7 NA 4 "no" 0 0.7 0 0.4 1 "high_herbivory"
98 "Escaped" "Malus" 8 10 3 8 2.5 2 "no" 0 0.8 0.3 0.2 1 "high_herbivory"
98 "Escaped" "Malus" 1 10 0 6 NA 0 "yes" 0 0.6 0 0 0 "high_herbivory"
98 "Escaped" "Malus" 2 10 0 6 NA 0 "yes" 0 0.6 0 0 0 "high_herbivory"
98 "Escaped" "Malus" 3 10 0 7 NA 0 "yes" 0 0.7 0 0 0 "high_herbivory"
98 "Escaped" "Malus" 4 10 0 8 NA 0 "yes" 0 0.8 0 0 0 "high_herbivory"
98 "Escaped" "Malus" 5 10 0 10 NA 0 "yes" 0 1 0 0 0 "high_herbivory"
98 "Escaped" "Malus" 6 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1 "high_herbivory"
98 "Escaped" "Malus" 7 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1 "high_herbivory"
98 "Escaped" "Malus" 8 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1 "high_herbivory"
99 "Not escaped" "Malus" 1 10 2 16 0.7 9 "no" 0 1.6 0.2 0.9 1 "high_herbivory"
99 "Not escaped" "Malus" 2 10 3 12 2 5 "no" 0 1.2 0.3 0.5 1 "high_herbivory"
99 "Not escaped" "Malus" 3 10 1 9 2.6 1 "no" 0 0.9 0.1 0.1 1 "high_herbivory"
99 "Not escaped" "Malus" 4 9 1 9 0.7 2 "no" 0 1 0.111111111111111 0.222222222222222 1 "high_herbivory"
99 "Not escaped" "Malus" 5 10 0 10 NA 6 "no" 0 1 0 0.6 1 "high_herbivory"
99 "Not escaped" "Malus" 6 10 0 6 NA 2 "no" 0 0.6 0 0.2 1 "high_herbivory"
99 "Not escaped" "Malus" 7 10 1 6 1.8 1 "no" 0 0.6 0.1 0.1 1 "high_herbivory"
99 "Not escaped" "Malus" 8 10 4 5 3.4 4 "no" 0 0.5 0.4 0.4 1 "high_herbivory"
100 "Escaped" "Malus" 1 10 1 9 0.7 3 "no" 0 0.9 0.1 0.3 1 "high_herbivory"
100 "Escaped" "Malus" 2 10 0 18 NA 2 "no" 0 1.8 0 0.2 1 "high_herbivory"
100 "Escaped" "Malus" 3 10 0 10 NA 3 "no" 0 1 0 0.3 1 "high_herbivory"
100 "Escaped" "Malus" 4 10 3 11 0.8 3 "no" 0 1.1 0.3 0.3 1 "high_herbivory"
100 "Escaped" "Malus" 5 10 2 6 1.1 1 "no" 0 0.6 0.2 0.1 1 "high_herbivory"
100 "Escaped" "Malus" 6 10 0 6 NA 3 "no" 0 0.6 0 0.3 1 "high_herbivory"
100 "Escaped" "Malus" 7 10 4 10 1.4 4 "no" 0 1 0.4 0.4 1 "high_herbivory"
100 "Escaped" "Malus" 8 10 12 9 1.8 3 "no" 0 0.9 1.2 0.3 1 "high_herbivory"
100 "Escaped" "Malus" 1 10 0 7 NA 0 "yes" 0 0.7 0 0 0 "high_herbivory"
100 "Escaped" "Malus" 2 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
100 "Escaped" "Malus" 3 10 0 7 NA 0 "yes" 0 0.7 0 0 0 "high_herbivory"
100 "Escaped" "Malus" 4 10 0 8 NA 0 "yes" 0 0.8 0 0 0 "high_herbivory"
100 "Escaped" "Malus" 5 10 0 8 NA 0 "yes" 0 0.8 0 0 0 "high_herbivory"
100 "Escaped" "Malus" 6 10 0 7 NA 0 "yes" 0 0.7 0 0 0 "high_herbivory"
100 "Escaped" "Malus" 7 10 0 6 NA 0 "yes" 0 0.6 0 0 0 "high_herbivory"
100 "Escaped" "Malus" 8 10 0 6 NA 0 "yes" 0 0.6 0 0 0 "high_herbivory"
101 "Not escaped" "Malus" 1 10 1 6 2.8 3 "no" 0 0.6 0.1 0.3 1 "high_herbivory"
101 "Not escaped" "Malus" 2 10 0 8 NA 2 "no" 0 0.8 0 0.2 1 "high_herbivory"
101 "Not escaped" "Malus" 3 10 3 7 1.1 1 "no" 0 0.7 0.3 0.1 1 "high_herbivory"
101 "Not escaped" "Malus" 4 10 2 6 0.5 1 "no" 0 0.6 0.2 0.1 1 "high_herbivory"
101 "Not escaped" "Malus" 5 10 0 9 NA 3 "no" 0 0.9 0 0.3 1 "high_herbivory"
101 "Not escaped" "Malus" 6 10 0 8 NA 7 "no" 0 0.8 0 0.7 1 "high_herbivory"
101 "Not escaped" "Malus" 7 10 0 6 NA 2 "no" 0 0.6 0 0.2 1 "high_herbivory"
101 "Not escaped" "Malus" 8 10 1 10 1.2 5 "no" 0 1 0.1 0.5 1 "high_herbivory"
102 "Escaped" "Malus" 1 9 1 10 0.6 4 "no" 0 1.11111111111111 0.111111111111111 0.444444444444444 1 "high_herbivory"
102 "Escaped" "Malus" 2 10 1 11 0.4 3 "no" 0 1.1 0.1 0.3 1 "high_herbivory"
102 "Escaped" "Malus" 3 8 1 7 0.4 8 "no" 0 0.875 0.125 1 1 "high_herbivory"
102 "Escaped" "Malus" 4 10 3 10 1.2 6 "no" 0 1 0.3 0.6 1 "high_herbivory"
102 "Escaped" "Malus" 5 10 0 10 NA 0 "no" 0 1 0 0 0 "high_herbivory"
102 "Escaped" "Malus" 6 10 2 12 0.7 8 "no" 0 1.2 0.2 0.8 1 "high_herbivory"
102 "Escaped" "Malus" 7 10 1 5 0.3 2 "no" 0 0.5 0.1 0.2 1 "high_herbivory"
102 "Escaped" "Malus" 8 10 2 10 0.7 3 "no" 0 1 0.2 0.3 1 "high_herbivory"
102 "Escaped" "Malus" 1 10 0 8 NA 1 "yes" 0 0.8 0 0.1 1 "high_herbivory"
102 "Escaped" "Malus" 2 10 0 8 NA 0 "yes" 0 0.8 0 0 0 "high_herbivory"
102 "Escaped" "Malus" 3 10 0 4 NA 0 "yes" 0 0.4 0 0 0 "high_herbivory"
102 "Escaped" "Malus" 4 10 0 6 NA 1 "yes" 0 0.6 0 0.1 1 "high_herbivory"
102 "Escaped" "Malus" 5 10 0 5 NA 1 "yes" 0 0.5 0 0.1 1 "high_herbivory"
102 "Escaped" "Malus" 6 10 0 5 NA 0 "yes" 0 0.5 0 0 0 "high_herbivory"
102 "Escaped" "Malus" 7 10 0 7 NA 0 "yes" 0 0.7 0 0 0 "high_herbivory"
102 "Escaped" "Malus" 8 10 0 7 NA 0 "yes" 0 0.7 0 0 0 "high_herbivory"
103 "Not escaped" "Malus" 1 10 1 9 2.7 6 "no" 0 0.9 0.1 0.6 1 "high_herbivory"
103 "Not escaped" "Malus" 2 6 0 3 NA 3 "no" 0 0.5 0 0.5 1 "high_herbivory"
103 "Not escaped" "Malus" 3 10 0 8 NA 2 "no" 0 0.8 0 0.2 1 "high_herbivory"
